station_id,sensor_id,"latitude (degree)","longitude (degree)",date_time,"http://mmisw.org/ont/cf/parameter/sea_water_temperature (degree_Fahrenheit)( -150.0 m)","http://mmisw.org/ont/cf/parameter/sea_water_temperature (degree_Fahrenheit)( -40.0 m)","http://mmisw.org/ont/cf/parameter/sea_water_temperature (degree_Fahrenheit)( -80.0 m)","http://mmisw.org/ont/cf/parameter/sea_water_temperature (degree_Fahrenheit)( -2.0 m)","http://mmisw.org/ont/cf/parameter/sea_water_temperature (degree_Fahrenheit)( -10.0 m)","http://mmisw.org/ont/cf/parameter/sea_water_temperature (degree_Fahrenheit)( -20.0 m)","http://mmisw.org/ont/cf/parameter/sea_water_temperature (degree_Fahrenheit)( -200.0 m)","http://mmisw.org/ont/cf/parameter/sea_water_temperature (degree_Fahrenheit)( -60.0 m)","http://mmisw.org/ont/cf/parameter/sea_water_temperature (degree_Fahrenheit)( -100.0 m)","http://mmisw.org/ont/cf/parameter/sea_water_temperature (degree_Fahrenheit)( -250.0 m)","http://mmisw.org/ont/cf/parameter/sea_water_temperature (degree_Fahrenheit)( -5.0 m)"
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-09-02T00:00:00Z,48.097403144836335,53.58092155456535,49.98900680541982,57.63977069854724,57.0111295700072,56.358012962341206,47.388125801086346,51.11553630828848,49.3246463775634,46.908424949645905,57.08311576843249
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-09-03T00:00:00Z,47.29087791442862,50.400810432434014,48.95423030853266,55.10660495758049,52.768635368347134,51.42004470825185,46.84384765624992,49.4489257812499,48.37212657928461,46.521268463134675,53.81791210174555
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-09-04T00:00:00Z,47.48236789703361,50.56702327728266,49.04263420104974,56.09905490875241,52.779762458801144,51.584250831603924,47.0154335021972,49.572398376464776,48.49183120727531,46.80753612518305,54.25086097717275
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-09-05T00:00:00Z,47.46096687316884,50.67232208251943,49.11891021728508,57.17851657867419,54.12599964141833,51.4790189743041,46.886608505248944,49.642080879211335,48.58729038238516,46.4113193511962,55.710861587524334
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-09-06T00:00:00Z,47.31371231079095,50.15768299102774,48.86112289428701,56.724661064147824,54.2941522598266,51.11811466217034,46.64815711975092,49.481694221496525,48.40879173278802,46.057770729064885,56.62861824035639
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-09-07T00:00:00Z,46.933089256286564,52.05106163024897,48.70632209777824,57.57286052703847,54.63331909179675,52.19683647155756,47.57500839233393,51.04931278228753,47.13763236999506,46.39835548400873,57.43270931243893
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-09-08T00:00:00Z,47.40330924987785,51.505621337890545,48.316413879394474,57.6887474060058,54.406030845641965,51.61149692535395,47.41648254394522,50.48192901611321,46.98923454284659,46.33859844207757,57.64581661224355
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-09-09T00:00:00Z,47.739217948913506,51.48750934600821,48.567405128478924,57.53174419403064,54.90837211608874,51.98867301940908,47.33119430541984,50.72175197601308,47.1170690536498,46.40422286987297,57.48241386413571
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-09-10T00:00:00Z,47.84737663269033,51.49874286651601,47.83463420867912,58.1270727157592,53.651443481445256,51.559308433532635,47.19174690246575,49.79994411468499,47.29216194152826,46.55342578887934,57.903533554077114
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-09-11T00:00:00Z,47.23136978149404,48.77737445831292,48.13476181030268,57.504541015624966,53.54996070861813,49.13624973297112,46.98661155700677,49.65325260162348,47.42459354400626,46.564954566955464,56.83102245330798
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-09-12T00:00:00Z,47.422619438171296,51.52897415161124,49.39937057495109,57.269073104858364,54.34907703399648,51.719818687438874,46.92419204711905,51.07129745483388,48.42544116973869,46.500574684142975,56.56903285980212
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-09-13T00:00:00Z,47.59706001281728,52.68660182952868,50.2150796890258,57.99085941314689,55.95690383911125,53.99194927215564,46.88811912536613,51.83835430145257,49.07066993713369,46.537567710876374,57.772095870971555
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-09-14T00:00:00Z,47.69225654602042,52.877025794982785,50.256777954101494,57.902072715759175,57.60127906799306,54.471203804016056,46.91369152069086,51.6627670288085,49.18921413421623,46.57739658355706,57.8788108825683
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-09-15T00:00:00Z,47.615463829040436,52.96969375610348,47.34086914062493,60.35587253570549,60.0425767898559,57.23743762969963,46.82619228363029,48.77623977661125,47.048177909851006,45.58628215789787,60.32357959747304
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-09-16T00:00:00Z,48.03788471221918,53.95514335632316,49.55166339874262,59.667453765869084,59.4596267700195,57.241487121582,46.94204826354974,51.439837265014546,48.74950523376458,46.23022775650014,59.64116897583
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-09-17T00:00:00Z,48.29311256408681,52.659589195251385,49.692013740539494,58.55364952087399,58.2431501388549,55.71382617950434,47.48216533660883,50.81576576232902,49.43838920593254,46.648272132873444,58.518287277221646
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-09-18T00:00:00Z,48.33536357879632,53.11809673309318,50.42746601104727,58.51735687255854,58.422859001159566,56.20922718048092,47.39739894866938,51.61389331817617,49.820095443725506,46.6878812789916,58.48729553222648
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-09-19T00:00:00Z,45.71379394531243,49.9912727355956,49.01651420593254,56.169003486633244,55.39277133941647,53.20751342773434,45.80016708374018,49.423991966247456,47.901039695739655,45.79883756637565,55.98254318237292
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-09-20T00:00:00Z,47.216672134399346,51.08537368774404,49.085412216186455,54.5796165466308,54.56056041717517,53.02028064727773,46.77894935607901,50.05952529907216,48.30350151062004,46.444982147216706,54.57560653686511
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-09-21T00:00:00Z,47.75239639282216,52.606240272521916,50.31033802032465,59.15079765319814,58.05861930847158,54.33171691894523,47.045136070251374,51.45085792541494,49.27126312255854,46.570449447631745,58.86621227264396
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-09-22T00:00:00Z,47.865569305419854,52.9360618591308,50.52731113433828,59.672934913635174,58.19661960601803,53.95010681152331,46.97949104309072,51.878248405456475,49.434641838073674,46.436831665038994,59.34769496917721
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-09-23T00:00:00Z,47.70018901824943,51.58807888030998,50.11550579071036,57.592066001891965,55.53511981964101,52.215224838256745,46.934659957885685,51.45885219573967,49.0431526184081,46.32952184677117,57.31096363067621
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-09-24T00:00:00Z,47.934414100646904,51.57006645202631,50.83715476989738,58.45861434936518,56.87230186462392,53.90614948272702,47.107356452941815,52.01825542449944,49.55634117126459,46.349399375915425,58.219927787780705
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-09-25T00:00:00Z,47.7669017791747,52.23630657196037,50.56827983856192,59.42615966796865,57.349127388000454,54.20090408325183,46.94497852325429,52.12751789093011,49.23177070617669,46.17559995651237,58.82003021240229
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-09-26T00:00:00Z,47.77684268951407,52.32361354827873,50.5618871688842,59.47978153228752,57.93082599639882,54.661624336242596,46.96131381988516,52.096639442443745,49.237449264526276,46.20470256805413,59.46793174743647
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-09-27T00:00:00Z,47.08800163269035,50.78894538879388,49.39344139099114,58.79947376251215,58.0907251358031,53.605968666076535,46.633768463134686,50.94136524200434,48.21517314910881,46.00065984725944,58.75906295776355
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-09-28T00:00:00Z,47.09237213134759,50.448971748351994,49.48001708984367,58.863007354736226,58.440730667114224,53.740721130371014,46.616897583007756,50.76113796234125,48.361555671691804,46.15271406173696,58.832896232604924
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-09-29T00:00:00Z,47.19788551330561,50.24699840545645,49.38360176086417,59.24024868011469,58.57072811126699,54.00792922973625,46.48115463256829,50.57276363372796,48.443808937072674,46.11942119598382,59.17693138122553
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-09-30T00:00:00Z,47.48974246978753,50.44595222473134,49.437122344970646,59.642142295837346,59.014261627197186,54.351133537292355,46.65469570159905,50.38203926086419,48.68383445739738,46.21250543594351,59.34607105255117
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-10-01T00:00:00Z,47.020732688903706,48.13459701538079,48.35092124938956,57.28737220764157,55.60862007141105,51.45652961730951,46.331328582763604,48.34907417297353,47.80829963684073,45.7607253074645,56.50181369781484
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-10-02T00:00:00Z,47.131122970580975,48.24590053558342,48.38416690826409,57.94903240203854,55.46899414062494,51.734641647338776,46.4516082763671,48.36269893646232,47.92709789276114,45.81412057876577,56.530184173583905
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-10-03T00:00:00Z,47.102110481262116,48.715397834777775,48.22073669433587,58.83386268615715,55.93233051300041,53.244295310973996,46.35852746963491,48.08374233245843,47.86619930267324,45.6500131607055,56.67690830230703
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-10-04T00:00:00Z,47.127985000610295,48.66564006805413,47.99472217559804,58.80635395050041,56.19216403961178,53.348205375671284,46.35864248275749,47.90025177001945,47.7231161117553,45.6399452209472,56.67662677764889
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-10-05T00:00:00Z,47.50544090270989,49.97214965820302,49.12050666809074,58.601889801025266,55.9728631973266,53.28404521942133,46.562063789367585,49.64270401000971,48.632976341247456,45.81493511199943,56.50666999816889
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-10-06T00:00:00Z,47.89036407470695,50.470774459838765,49.286652565002385,58.773815536498944,55.78889369964594,53.37737236022946,46.94492015838614,49.51646938323967,48.8716320037841,46.234955310821476,56.735575294494595
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-10-07T00:00:00Z,47.928975868224995,51.169228553771916,49.255980110168366,58.13188438415517,56.30263500213613,54.11814956665029,47.13167743682851,50.03420352935785,48.74115047454825,46.34246940612786,58.01909770965568
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-10-08T00:00:00Z,47.61898632049554,51.4113397598266,49.1850564956664,58.36824493408193,56.94058532714831,54.33727016448967,46.94489784240716,50.17264499664299,48.51005992889395,46.01026430129997,58.37399044036857
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-10-09T00:00:00Z,47.6554454803466,52.094601821899346,49.39246120452873,59.0047756195068,56.190210533141965,53.73199558258051,46.98494300842276,50.68533229827875,48.58103160858144,45.94210443496695,58.86937599182119
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-10-10T00:00:00Z,47.778880310058526,51.88532428741445,49.57007236480706,58.77266025543207,56.51457500457758,53.73517990112299,47.05225143432608,50.6705848693847,48.77678222656243,46.156109523773125,58.69799442291247
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-10-11T00:00:00Z,47.77126541137687,52.24686546325677,49.73624229431147,58.894926071166935,58.34505348205556,54.36012001037585,47.07255039215079,50.931003761291436,48.848655128478924,46.181992626190095,58.89367980957019
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-10-12T00:00:00Z,47.717016983032124,51.952394104003815,49.352189445495526,59.18701820373525,56.36685180664057,53.98314476013178,47.06434326171865,50.4605691909789,48.649498748779195,46.2035704612731,59.12258338928217
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-10-13T00:00:00Z,48.08286685943597,51.519040107726994,49.72703781127922,58.71449794769279,55.42745552062985,53.17603244781486,47.179910850524834,50.551539421081486,49.08892440795893,46.185805225372235,58.47191982269277
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-10-14T00:00:00Z,48.363922882079976,51.39994487762442,49.78786773681634,58.77124576568593,55.724517250060956,53.02917442321774,47.551679611206,50.55480957031244,49.25354595184319,46.68649425506584,57.50920848846425
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-10-15T00:00:00Z,48.745081520080475,51.435743141174214,50.21815242767326,58.45997047424311,56.53848571777331,53.155810737609784,47.84455966949457,50.872079277038495,49.68428726196282,46.8629999160766,57.7550893783569
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-10-16T00:00:00Z,48.81702308654775,51.479218101501374,50.15874557495107,58.66912612915036,56.04040679931637,52.86826248168933,47.96670875549307,50.79653797149649,49.685224533081,46.99288921356191,57.74231948852531
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-10-17T00:00:00Z,47.82516365051259,50.8080478668212,49.10109348297112,57.65193977355949,54.42754344940175,52.204025650024334,47.3540887832641,49.95681343078604,48.53070907592763,46.53045749664301,56.22526378631579
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-10-18T00:00:00Z,47.80297985076896,51.529176712036076,49.50313472747797,59.21901245117175,57.12975273132321,54.007385063171284,46.963914489746,50.60402145385734,48.80630626678459,46.099372863769474,57.70416431426992
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-10-19T00:00:00Z,47.728073692321686,51.5900100708007,49.790590286254826,59.65582199096667,57.47857894897453,55.51413249969477,46.72286071777336,50.860286140441815,48.89815540313714,45.72156333923334,58.2469163894653
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-10-20T00:00:00Z,47.635752487182515,51.25313835144033,49.55215778350822,58.47560024261469,57.63603706359851,55.12013359069812,46.74145336151116,50.52025413513178,48.74709339141839,45.71448745727531,58.46685237884509
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-10-21T00:00:00Z,47.55008144378655,52.747153663635174,49.45243797302237,59.20015716552729,59.03709774017324,56.51525478363027,46.7266939163207,51.13825397491445,48.443911933898846,46.00605344772333,59.1905321121215
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-10-22T00:00:00Z,47.65598106384272,52.9206518173217,50.01011600494377,59.29715270996081,59.264277839660565,56.75849895477285,47.11887321472159,51.18941764831533,48.97654972076407,46.53311996459951,59.29299850463855
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-10-23T00:00:00Z,47.66441993713369,53.435242843627805,50.30997409820549,59.43501224517814,59.35181999206537,57.39586563110339,46.982562065124455,51.62825965881342,49.41652297973627,46.407280158996514,59.410215759277264
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-10-24T00:00:00Z,47.71096591949453,53.76696987152087,51.24515609741201,59.120415306091274,58.83171348571767,57.520878028869504,46.575571823120015,52.24922065734853,50.05543289184561,45.92571592330927,58.86866016387927
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-10-25T00:00:00Z,47.761020660400334,51.598287582397404,50.53280601501456,57.7991222381591,57.13692302703845,55.207926368713345,46.222016334533635,50.86704959869377,49.82733783721915,45.183135414123456,57.390693473815816
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-10-26T00:00:00Z,48.26786460876457,52.06110038757316,50.69738121032708,58.49983196258535,57.59315261840817,55.342047119140545,46.65352840423577,51.07610397338857,50.173269844055085,45.613551425933736,57.88094291687008
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-10-27T00:00:00Z,48.35362491607657,52.23134212493886,50.66755847930898,58.10508117675778,57.72953586578359,55.52774868011471,46.5564350128173,51.12472362518304,50.191040229797295,45.50467863082878,58.09189243316638
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-10-28T00:00:00Z,48.33148574829096,51.98069763183588,50.47254257202138,57.862456703185956,57.275985908508176,54.765288925170864,46.81176071166982,51.02655906677239,49.91816730499261,45.67095413208,57.85483493804924
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-10-29T00:00:00Z,48.61967430114737,51.995487976074116,50.3333251953124,57.78516960144037,57.24204330444326,54.97002944946286,47.298994064331,50.90559787750237,49.89217262268056,45.99174203872673,57.77919235229484
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-10-30T00:00:00Z,48.605409240722565,52.00794029235834,50.33318099975577,57.88281917572016,57.32519607543935,54.794909095764126,47.42253875732416,50.89974250793449,49.848714828491154,46.22386770248403,57.86900730133044
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-10-31T00:00:00Z,48.66496372222895,51.793090629577534,50.32999839782707,57.37207851409909,56.413840675353924,54.13960380554187,47.472114562988224,50.855084800720135,49.87183589935296,46.448756980895894,57.30255050659167
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-11-01T00:00:00Z,48.49957485198968,51.983930015563885,50.42404479980462,56.72684116363513,56.193499565124455,53.84787731170644,47.503985214233296,51.07954750061026,49.80546131134025,46.61695251464835,56.71145000457756
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-11-02T00:00:00Z,47.5765705108642,50.60415534973134,47.641810417175236,56.446653747558514,55.869456100463765,53.49809494018547,46.98513698577875,48.49132652282708,47.45746669769278,45.42209148406977,56.44663143157953
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-11-03T00:00:00Z,47.90281467437734,51.524298095703045,49.93745517730707,55.45996131896965,55.46476097106921,53.84223480224597,45.94668693542474,50.58878479003897,49.601362800598054,45.151237297058,55.4609638214111
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-11-04T00:00:00Z,47.947810554504315,52.09862899780268,50.39383239746087,56.55983180999743,56.71593894958488,54.76785526275631,45.87191209793082,51.15385971069327,49.96488666534418,45.29580020904535,56.6326883316039
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-11-05T00:00:00Z,47.937776947021405,51.94339904785147,50.38770236968986,57.026846885681096,57.03675174713129,54.459630393981854,46.11562404632559,51.03220329284659,49.98487148284903,45.61200904846186,57.02277164459218
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-11-06T00:00:00Z,47.89561176300043,50.659346199035554,49.36841831207266,54.933256149291935,54.63698749542226,52.183589363098065,46.585167694091695,49.698044204711834,48.985325050353936,45.98065786361684,54.92537517547595
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-11-07T00:00:00Z,47.07411079406728,51.10611381530754,49.702091979980366,54.76680984497062,54.153968429565396,52.55687732696521,45.563531017303376,50.31929531097404,49.064136505126896,44.62363433837885,54.75704059600827
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-11-08T00:00:00Z,46.73531990051259,51.617199516296296,49.85398139953605,53.90777683258051,53.82674751281735,52.61659488677975,45.31065835952751,50.50252151489252,48.958437728881734,44.34969196319571,53.90286731719965
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-11-09T00:00:00Z,46.3743031501769,51.92788600921625,50.15804519653312,53.382946205139035,53.33295669555656,52.7416673660278,45.166216468810944,50.90963191986077,48.921667861938374,44.366794586181584,53.381974601745526
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-11-10T00:00:00Z,46.79937705993643,52.8407245635986,50.77103080749504,54.491835784911984,54.48243560791008,54.13317508697497,45.706522369384686,51.70184745788566,49.39208183288565,44.9323793411254,54.49051570892328
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-11-11T00:00:00Z,47.06163444519035,52.514693260192814,50.388267135620026,54.580256843566815,54.55411968231198,53.811055946349995,45.996492767333905,51.52347412109367,49.117966079711834,45.41367406845086,54.578593444824094
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-11-12T00:00:00Z,46.9307752609252,52.33055896759021,49.88992042541497,54.83298358917233,54.75794010162343,53.920351028442326,46.0434172630309,51.01763439178461,48.78920364379877,45.4640566825866,54.852425956725995
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-11-13T00:00:00Z,46.81466350555411,51.801054000854435,49.487836265563885,54.79067077636711,54.52484970092763,53.530494308471646,45.748672103881745,50.58481082916251,48.52738914489737,45.12325906753534,54.78625221252429
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-11-14T00:00:00Z,47.56996326446523,51.7531656265258,49.624356842040925,54.58581695556637,54.54947795867912,53.39687824249262,46.61212539672846,50.53299827575677,48.90699253082266,45.93481998443593,54.58101902008053
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-11-15T00:00:00Z,47.54277038574213,51.60381679534902,49.70873184204095,54.439554595947186,54.42656841278068,53.43724956512443,46.54263858795156,50.515857887268,48.99782886505119,45.903431701660054,54.4398172378539
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-11-16T00:00:00Z,47.54137821197503,51.729821395873955,49.8160287857055,54.49793319702138,54.46105346679684,53.35086612701406,46.55801944732656,50.71527347564688,49.02066154479974,45.813324928283635,54.50109863281244
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-11-17T00:00:00Z,47.60269737243647,52.19339294433587,49.91650218963616,54.51857719421383,54.49169845581042,53.65033626556391,46.674060821533146,50.96770324707023,49.08901710510247,45.96078033447259,54.517150688171284
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-11-18T00:00:00Z,46.10725212097162,52.876704788207974,48.46623821258538,55.4593193054198,55.46649303436271,55.204661369323674,45.48039798736562,50.31534366607656,47.3914594650268,45.03451013565058,55.461775779724064
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-11-19T00:00:00Z,46.06743955612177,54.00440673828115,49.00901775360097,55.45709457397453,55.45356349945058,55.41854972839343,45.35503454208367,51.35110206603997,47.60931148529045,44.94380941390983,55.45727825164789
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-11-20T00:00:00Z,46.295736312866154,54.204601669311444,49.62771625518792,55.126634407043355,55.19125118255607,55.236128616332905,45.47421216964716,51.93591117858881,48.06394805908195,44.950202083587556,55.15546665191647
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-11-21T00:00:00Z,46.51379604339593,54.12048416137685,49.886605644225995,54.86093177795402,54.862729072570744,55.03381366729724,45.6433346748351,52.086786079406636,48.34048595428459,44.94030408859243,54.86212997436513
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-11-22T00:00:00Z,46.926112937927144,54.44572238922109,50.88966426849356,54.64079494476306,54.64544353485104,54.894443511962834,45.891955280303875,53.03766994476308,49.09273529052729,45.09324493408195,54.642353630065884
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-11-23T00:00:00Z,46.962853622436455,54.01852245330798,50.655164527892964,54.469059753417866,54.46858596801752,54.680654716491574,45.947671413421574,52.59107913970939,49.00485839843742,45.220198822021416,54.4699970245361
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-11-24T00:00:00Z,47.179979515075615,54.29574356079098,50.81051464080804,54.97416820526115,54.958816528320256,54.63764152526852,46.122779750823895,52.91790695190417,49.168717765808026,45.49112081527704,54.970839691161984
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-11-25T00:00:00Z,46.849874687194756,54.160175704955975,50.97949123382563,56.58260612487783,56.66440448760983,55.25189743041989,45.99708156585683,53.49060020446774,49.04083003997795,45.48480367660517,56.63184375762927
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-11-26T00:00:00Z,45.85494422912592,54.89950065612783,50.42676734924311,56.442454910278286,56.43907661437976,56.20197448730465,45.07031698226922,53.217421722411984,48.23678016662592,44.765082454681306,56.44275188446039
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-11-27T00:00:00Z,46.226767921447674,54.86076698303219,49.535810470581,55.66464862823483,55.675020408630246,55.72118873596179,45.51912994384759,51.96981258392327,47.95925006866446,45.00475435256948,55.66894702911367
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-11-28T00:00:00Z,46.620289611816304,54.33562221527092,49.49315433502187,55.625873756408566,55.62140884399406,55.518846321105855,45.92732782363885,51.632870483398335,48.15314674377436,45.3100678443908,55.62599220275871
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-11-29T00:00:00Z,46.70600872039785,53.51548767089838,49.534785652160565,55.47458515167233,55.47367534637448,55.417064857482785,45.90196914672845,51.243336486816304,48.349832916259686,45.24922161102285,55.475465774536076
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-11-30T00:00:00Z,46.67883644103995,54.0875629425048,50.49244327545159,55.583032226562466,55.58183917999264,55.54009113311764,45.3520862579345,52.16325607299797,49.09280567169179,44.514660263061444,55.58336353301996
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-12-01T00:00:00Z,46.30274953842155,53.4266563415527,50.006713676452534,55.80781593322746,55.797926521301235,55.46466312408444,44.96997404098505,51.54056129455557,48.66324882507314,44.288700675964265,55.807752418517964
urn:ioos:station:UCSC,urn:ioos:sensor:UCSC:temp,36.5833,-122.175,2011-12-02T00:00:00Z,46.30532445907585,53.151857376098576,50.00999927520746,55.45407505035388,55.44803600311269,55.24510135650627,44.82581539154046,51.372314262390034,48.72899684905997,43.91883993148798,55.45598564147946
